project_id,project_number,project_name,developer_id,developer_number,developer_name,master_developer_id,master_developer_number,master_developer_name,project_start_date,project_end_date,project_type_id,project_type_ar,project_classification_id,project_classification_ar,escrow_agent_id,escrow_agent_name,project_status,project_status_ar,percent_completed,completion_date,cancellation_date,project_description_ar,project_description_en,property_id,area_id,area_name_ar,area_name_en
15849291,1625,ARTISTIC VILLAS,15847340,1052,شركة نخيل (ش.م.خ),100,100,شركة نخيل (ش.م.خ),19/03/2014,06/03/2017,1,عادي,3,مجمع فلل,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,18/09/2015,,مبنى سكني يقع في منطقة البرشا جنوب الرابعة على ارض رقم 1162 ويتكون من 12 فيلا متلاصقة-تاون هاوس- ( طابق ارضي + طابقين ) والمبنى مصمم من هيكل خرساني مع تشطيباته الداخليه والخارجية,Residential building located at Albarsha South Fourth a plot no 1162 consist of 12 townhouses (G+2 FLOOR). the building designed of concrete structure with internal and external finishes.,1100116355,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
12004658,1496,محمد بن راشد ال مكتوم ستي ديسترك ون فيس 2 فلل,8370589,956,الحي الاول  منطقة حرة,8370589,956,الحي الاول  منطقة حرة,07/02/2014,31/03/2020,1,عادي,2,فلل,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,31/03/2020,,"يحوي المشروع 241 فيلا، مفصولة عن بعضها بسور  وهي عبارة عن (طابق ارضي + طابق اول) مع اختلاف في احجام ها حيث تحتوي على اربع,خمس,ست,سبع وثماني غرف ,وهي بثلاث تصاميم مختلفة, العربي والمتوسطي والمعاصر,مع التشطيبات الداخلية والخارجية ","The project contains 241 villas, the villas are fully detached G+1 with sizes varying from 4,5, 6, 7, 7+ &8 bedrooms of 3 different design styles Contemporary, Miditerranean & Modern Arabic ,with external and internal finishes ",1100160311,412,المركاض,Al Merkadh
14169030,1561,BLVD HEIGHTS,137044480,1211,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),01/12/2015,30/04/2020,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,01/06/2018,,"مشروع في منطقة برج خليفة مكون من منيين  مع 3 سرداب مشترك + طابق ارضي مشترك + بوديوم مشترك, المبنى الاول مكون من 53 طابق و المبنى الثاني مكون من 46 طابق ",BLVD HEIGHTS - Twin Tower Residential Development Consist of 3B + G + P + Tower-1 (53 levels) & Tower-2 (46 levels) located in Burj Khalifa area. ,1100100560,390,برج خليفة,Burj Khalifa
223,223,DIAMOND VIEWS 1,6,6,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),21/11/2008,01/11/2010,1,عادي,1,مباني,null,,FINISHED,منجز,100,12/05/2009,,,,1100115666,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
1424,1424,DIAMOND VIEWS 1- VILLAS A,6,6,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),21/11/2008,01/11/2010,1,عادي,3,مجمع فلل,null,,FINISHED,منجز,100,25/02/2009,,,,1100115668,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
1429,1429,DIAMOND VIEWS 3 - VILLAS A,6,6,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),21/11/2008,01/11/2010,1,عادي,3,مجمع فلل,null,,FINISHED,منجز,100,11/01/2012,,,,1100115375,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
1448,1448,J&G PLEXS,153,153,مركز دبي للسلع المتعددة,153,153,مركز دبي للسلع المتعددة,,,1,عادي,1,مباني,null,,FINISHED,منجز,100,,,,,1100147543,445,جبل علي الأولى,Jabal Ali First
11554308,1482,سفنث هفن,670,670,دبي لاند (ش.ذ.م.م),854,854,دبي لاند (ش.ذ.م.م),01/06/2014,08/09/2020,1,عادي,1,مباني,10,بنك دبى التجارى (ش.م.ع),FINISHED,منجز,100,08/09/2020,,مشروع تطويري سكني في منطقة وادي الصفا الثالثة وهو عبارة عن مبنيين بسردابين مشتركين (2 سرداب + طابق ارضي + 11 طابق) و(2 سرداب + طابق ارضي + 12 طابق) والمشروع مصمم من هيكل خرساني مع التشطيبات الداخلية والخارجية,"residential development project located in Wadi Alsafa Third and it consist of two buildings with common basement (2B+G+11) & (2B+G+12).The project is designed of concrete structure with internal and external finishes.,",1100178547,465,وادي الصفا 3,Wadi Al Safa 3
1466,1466,M BURJ,555,555,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),,,1,عادي,1,مباني,null,,PENDING,مؤجل,null,,,,,1100102170,390,برج خليفة,Burj Khalifa
11561444,1483,THE ATRIA,15,15,الخليج التجاري (ش.ذ.م.م),898,898,الخليج التجاري (ش.ذ.م.م),20/02/2014,30/04/2018,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FINISHED,منجز,100,30/04/2018,,"يقع المشروع في منطقة الخليج التجاري ,يتكون من مبنين (3B+G+31)   & (3B+G+30TYP), مع التشطيبات الخارجية والداخلية.","PROPOSED TWO TOWERS. FIRST ONE (3B+G+31TYP), SECOND ONE (3B+G+30TYP)",1100169572,526,الخليج التجارى,Business Bay
21384345,1654,SIGNATURE VILLAS XIV,21383107,1077,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),01/11/2014,18/04/2016,1,عادي,3,مجمع فلل,33,بنك المشرق (شركة مساهمة عامة),FINISHED,منجز,100,31/03/2016,,"مجوعة 12 فيلل متلاصقة (تاون هاوس) مقامة على ارض رقم 1320-681 بمنطقة البرشا جنوب الرابعة ,وهي عبارة عن (طابق ارضي +طابقين),والفيلل مصممة من هيكل خرساني مع انهاءاته الداخلية والخارجية","Proposed G+2: Townhouses , 12 units on plot no.681-1320, Albarsha South Fourth, the villas designed to be concrete structure with internal and external finishes.",1100115991,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
10453805,1380,كونتيننتال تاور,8548629,958,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),09/06/2011,10/04/2017,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,01/10/2015,,مشروع برج تجاري سكني للتملك الحر يقع في منطقة مرسى دبي. المبنى مؤلف من 4 سرداب+طابق ارضي+ 29 طابق علوي بهيكل خرساني مع انهاءاته الخارجية و الداخلية.,Freehold residential commercial tower development in the Dubai Marina that is designed to be 4B+G+29 floors high. The tower will be constructed out of concrete structure with external and internal finishes.,1100096296,330,مرسى دبي,Marsa Dubai
11542030,1412,DAMAC HILLS - PHOENIX,8289244,954,داماك كريسنت للعقارات (ش.ذ.م.م),8289244,954,داماك كريسنت للعقارات (ش.ذ.م.م),01/06/2014,16/01/2019,1,عادي,2,فلل,5,بنك ابوظبى التجارى,FINISHED,منجز,100,16/01/2019,,"يتكون المشروع من عدد 54 فيلا ارضي +اول  تقع في منطقة الحبية الثالثة, مع التشطيبات الداخلية والخارجية.","Project consists of a cluster of 54 free hold G+1 villas located al AL Hebiah Third, Dubailand Area. The villas are designed to have a concrete structure and block with internal and external finished.",1100170154,523,الحبية الثالثة,Al Hebiah Third
10069250,1374,MAYSAN,7904476,950,اعمار بوادي (ذ م م),7904476,950,اعمار بوادي (ذ م م),01/04/2008,01/07/2016,1,عادي,1,مباني,1,بنك دبى الاسلامى ش م ع,FRIEZED,مجمد,36.7,01/07/2016,,"مقترح مشروع :مشروع سكني يقع في منطقة اليلايس 2 ، المبنى مؤلف من منصة مشتركة ( سرداب + بوديوم ) ويعلوها ثلاث ابراج بارتفاع ( أرضي + 33 طابق ) ، ( أرضي + 28 طابق ) ، ( أرضي + 29 طابق ) مشيدة بهيكل خرساني مع انهاءاته الخارجية والداخلية  . ,","Proposed project: the project is a building located in al yalayis 2 . the project is 3 building ( G+33 ),( G+29 ),( G+28 ) above ( basement+podium ) . residential building being built as  concrete structure with external and internal finishing ",1100157246,507,اليلايس 2,Al Yelayiss 2
14217762,1572,AZIZI. DAISY,12595870,1002,الفرجان ( ش.ذ.م.م ),121,121,الفرجان ( ش.ذ.م.م ),30/10/2014,07/05/2016,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,25/07/2017,,"مبنى سكني مكون من طابق ارضي + منصة(بوديوم) + 10 طوابق ويقع في منطقة جبل علي الاولى, التصميم عبارة عن هيكل خرساني مع التشطيبات الداخلية والخارجية","RESIDENTIAL BUILDING (G+P+10)LOCATED IN JABAL ALI FIRST,THE DESGIN CONSIST OF CONCRETE STRUCTURE WITH INTERNAL AND EXTERNAL FINISHES., ",1100173301,445,جبل علي الأولى,Jabal Ali First
12626401,1513,عزيزي أوركيد,12595870,1002,الفرجان ( ش.ذ.م.م ),121,121,الفرجان ( ش.ذ.م.م ),02/06/2014,30/11/2016,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,30/11/2016,,"1مبنى سكني يقع في منطقة جبل علي الاولى,بمشروع الفرجان.المبنى يتألف من ( طابق ارضي + طابق منصة(بوديوم) + 10طابق ).  يتكون المبنى من هيكل خرساني مع التشطيبات الداخلية والخارجية, ,","Residential building located in community Jabal Ali First, Al Furjan area. The building is designed as G+1 podium+ 10 floors and to be built out of concrete structure with internal and external finishes.",1100174711,445,جبل علي الأولى,Jabal Ali First
26542835,1693,J8,14175368,1027,تيكوم للإستثمارات منطقة حرة- ذ.م.م,856,856,تيكوم للإستثمارات منطقة حرة- ذ.م.م,01/05/2015,01/09/2016,1,عادي,1,مباني,21,نور بنك (مساهمة عامة),FINISHED,منجز,100,,,"مشروع مبنى سكني مكون من سرداب + طابق ارضي + 8 طوابق ,عدد الوحدات: 92","Residential building consisting of B+G+8 ,TOTAL NO. OF UNITS 92,",1100080122,307,الصفوح الاولى,Al Safouh First
28073990,1725,DEZIRE RESIDENCES,27948041,1120,قرية جميرا (ش.ذ.م.م),102,102,قرية جميرا (ش.ذ.م.م),17/06/2015,06/02/2020,1,عادي,1,مباني,34,البنك التجاري الدولي ش.م.ع,FINISHED,منجز,100,30/08/2019,,"مبنى سكني يتكون من ,G+4P+10,مع التشطيبات الداخلية والخارجية","RESIDENTIAL/COMMERCIAL BUILDING G+4P+10+RETAIL @ GROUND FLOOR,WITH EXTERNAL AND INTERNAL FINISHES ",1100173491,441,البرشاء جنوب الرابعة,Al Barsha South Fourth
35483874,1814,عزيزي سامية ريزيدنس,12595870,1002,الفرجان ( ش.ذ.م.م ),121,121,الفرجان ( ش.ذ.م.م ),01/09/2016,09/01/2020,1,عادي,1,مباني,5,بنك ابوظبى التجارى,FINISHED,منجز,100,09/01/2020,,مبنى سكني (سرداب+أرضي+2 بوديوم+12+سطح)مع التشطيبات الداخلية والخارجية,Residential Building (B+G+2P+12+R)With external and internal finishes ,1100176486,445,جبل علي الأولى,Jabal Ali First
1278,1278,GOLF HOMES,555,555,اعمار العقارية (ش . م. ع),555,555,اعمار العقارية (ش . م. ع),25/06/2008,19/05/2013,1,عادي,1,مباني,null,,FINISHED,منجز,100,30/06/2011,,مشروع فلل سكنية للتملك الحر يقع في منطقة وادي الصفا 6(المرابع العربية) - المرابع العربية. يتالف المشروع من 18 فيلا (ارضي+طابق علوي) مشيدة من هيكل خرساني وكتل طابوق (بلوك) مع انهاءاته الخارجية.,Freehold residential villa development located Wadi Al Safa 6. Designed and constructed as a 18 villa development (G+1) built as a concrete skeleton and block works with external finishing.,1100099259,434,وادي الصفا 6,Wadi Al Safa 6
10805705,1394,رقم9,10706845,972,مرسى دبي المرحلة الاولى (ش.ذ.م.م),10989825,979,مرسى دبي المرحلة الاولى (ش.ذ.م.م),31/10/2013,22/05/2017,1,عادي,1,مباني,7,بنك الإمارات دبي الوطني (ش.م.ع),FINISHED,منجز,100,31/12/2017,,"المشروع عبارة عن برج سكني /تجاريللتملك الحر يقع في منطقة مرسى دبي مكون من,  ( خمسة سراديب+طابق ارضي+35 طابق+ السطح) والمشروع مصمم بهيكل خرساني مع الانهاءات الداخلية والخارجية .",The project is free hold residential/ commercial tower located in Dubai Marina consist of (5B+G+35 floors+ROOf)The project desinged as a concrete structure with internal & external finishing . ,1100091309,330,مرسى دبي,Marsa Dubai
11705020,1487,سيليستيا,192,192,شركة مركز دبي التجاري العالمي لمالكها سلطه مركز دبي التجاري العالمي شركه الشخص الواحد ش.ذ.م.م,834,834,شركة مركز دبي التجاري العالمي لمالكها سلطه مركز دبي التجاري العالمي شركه الشخص الواحد ش.ذ.م.م,01/06/2014,07/08/2019,1,عادي,1,مباني,7,بنك الإمارات دبي الوطني (ش.م.ع),FINISHED,منجز,100,01/12/2016,,المشروع عبارة عن 2 سرداب + أرضي + 7 طوابق .المبنى عبارة عن شقق فندقية فاخرة  مع تشطيبات داخلية و خارجية,Project consists of the 2B+G+7. The building is a deluxe serviced apartment with internal and external finishes.,1100148021,462,مدينة المطار,Madinat Al Mataar
14641471,1593,DAMAC HILLS - CALERO,8289244,954,داماك كريسنت للعقارات (ش.ذ.م.م),8289244,954,داماك كريسنت للعقارات (ش.ذ.م.م),01/11/2014,10/01/2019,1,عادي,2,فلل,5,بنك ابوظبى التجارى,FINISHED,منجز,100,10/01/2019,,يتكون المشروع من عدد 16 فيلا (ارضي+ طابق اول ) تقع في منطقة دبي لاند مع التشطيبات الداخلية والخارجية.,"Project consists of a cluster of 16 free hold G+1 villas located al AL Hebiah Third, Dubailand Area. The villas are designed to have a concrete structure and block with internal and external finished.",1100179626,523,الحبية الثالثة,Al Hebiah Third
