"participant_id","real_estate_id","real_estate_number","license_source_id","license_source_ar","license_source_en","license_number","license_issue_date","license_expiry_date","is_branch","main_office_id","webpage","phone","fax","activity_type_id","ded_activity_code","activity_type_ar","activity_type_en"
"11597922","11597926","12754","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","703033","04-02-2014","01-02-2016","0",null,"","971-4-3929700","971-4-3929700","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"11597922","11597926","12754","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","703033","04-02-2014","01-02-2016","0",null,"","971-4-3929700","971-4-3929700","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"10461143","10461141","12472","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","694313","28-08-2013","27-08-2018",null,null,"","971-4-3474104","971-4-3474184","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"10461143","10461141","12472","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","694313","28-08-2013","27-08-2018",null,null,"","971-4-3474104","971-4-3474184","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"9862188","9862286","12388","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","598322","18-07-2007","16-07-2022","0",null,"","971-4-3275555","971-4-3587676","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"9862188","9862286","12388","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","598322","18-07-2007","16-07-2022","0",null,"","971-4-3275555","971-4-3587676","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"9725920","9725924","12378","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","694103","25-08-2013","24-08-2021","0",null,"","971-4-3524024","971-4-3524154","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"8818948","8818946","12313","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","0","16-07-2013","27-11-2013",null,null,"","0","043316596","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"8374925","8374933","12268","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","690206","11-06-2013","10-06-2019","0",null,"","971-4-3885009","971-4-3885002",null,null,"",""
"7760153","7760157","12162","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","686862","14-04-2013","13-04-2021","0",null,"","971-4-3517617","971-4-3517217","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"7760153","7760157","12162","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","686862","14-04-2013","13-04-2021","0",null,"","971-4-3517617","971-4-3517217","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"6786028","6786027","11965","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","680933","25-12-2012","24-12-2020","0",null,"","971-4-2575457","971-4-2575457","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"6786028","6786027","11965","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","680933","25-12-2012","24-12-2020","0",null,"","971-4-2575457","971-4-2575457","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"6254054","6254053","11914","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","522371","11-12-2012","06-11-2016",null,null,"","971-4-3211118","971-4-3211228","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"6254054","6254053","11914","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","522371","11-12-2012","06-11-2016",null,null,"","971-4-3211118","971-4-3211228","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"6254054","6254053","11914","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","522371","11-12-2012","06-11-2016",null,null,"","971-4-3211118","971-4-3211228","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"11832380","11832386","12814","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","704686","26-02-2014","25-02-2021","0",null,"www.greenestate.ae","971-4-7708009","971-4-2592843","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"11832380","11832386","12814","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","704686","26-02-2014","25-02-2021","0",null,"www.greenestate.ae","971-4-7708009","971-4-2592843","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"10073302","10073300","12452","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","622066","10-02-2009","09-02-2021",null,null,"","971-4-5549825","971-4-5549825","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"10073302","10073300","12452","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","622066","10-02-2009","09-02-2021",null,null,"","971-4-5549825","971-4-5549825","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"7409026","7409025","12064","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","685778","25-03-2013","24-03-2021",null,null,"","971-4-3438885","971-4-3215533","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"7409026","7409025","12064","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","685778","25-03-2013","24-03-2021",null,null,"","971-4-3438885","971-4-3215533","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"7409026","7409025","12064","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","685778","25-03-2013","24-03-2021",null,null,"","971-4-3438885","971-4-3215533","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"6745866","6745865","11963","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","678818","12-11-2012","11-11-2019",null,null,"","971-4-2946008","971-4-2946080","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"12610088","12610092","13252","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","709918","13-05-2014","12-05-2019","0",null,"","971-4-3306661","971-4-3468600","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"12610088","12610092","13252","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","709918","13-05-2014","12-05-2019","0",null,"","971-4-3306661","971-4-3468600","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"12610080","12610084","13251","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","709884","11-05-2016","11-05-2017","0",null,"","","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"12610080","12610084","13251","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","709884","11-05-2016","11-05-2017","0",null,"","","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"12595708","16063563","16186","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","552794","19-01-2004","18-01-2022","0",null,"https://azizidevelopments.com/","043596673","045231065","9","659908","التطوير العقاري","Real Estate Development"
"12565439","12565445","13237","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","709298","05-05-2014","04-05-2020","0",null,"","971|561744235","971-4-2699804","9","659908","التطوير العقاري","Real Estate Development"
"12565428","12565434","13236","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","709222","04-05-2014","03-05-2020","0",null,"","971|0566622236","971-4-3522715","9","659908","التطوير العقاري","Real Estate Development"
"12467432","12467420","13194","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","597864","09-07-2007","08-07-2021",null,null,"","971-4-2397779","971-4-2397666","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"12467432","12467420","13194","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","597864","09-07-2007","08-07-2021",null,null,"","971-4-2397779","971-4-2397666","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"12425694","12425692","13067","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","552948","24-01-2004","23-01-2021",null,null,"","971-4-4213297","'971-4-","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"12423639","12423643","13065","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","708656","24-04-2014","23-04-2016","0",null,"","971-4-3555327","971-4-3591043","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"12423639","12423643","13065","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","708656","24-04-2014","23-04-2016","0",null,"","971-4-3555327","971-4-3591043","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"12349443","12349447","12948","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","708173","17-04-2014","16-04-2021","0",null,"www.silvertimeproperties.com","971-4-2558907","","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"12349443","12349447","12948","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","708173","17-04-2014","16-04-2021","0",null,"www.silvertimeproperties.com","971-4-2558907","","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"12349443","12349447","12948","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","708173","17-04-2014","16-04-2021","0",null,"www.silvertimeproperties.com","971-4-2558907","","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"7632221","7632219","12130","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","686162","31-03-2013","30-03-2021","0",null,"","971-4-3609574","971-4-3951441","13","702006","خدمات الإشراف الإداري للعقارات ","Real estate management supervision services "
"7632221","7632219","12130","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","686162","31-03-2013","30-03-2021","0",null,"","971-4-3609574","971-4-3951441","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
"7632221","7632219","12130","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","686162","31-03-2013","30-03-2021","0",null,"","971-4-3609574","971-4-3951441","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"7314054","7314053","12038","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","613391","07-07-2008","06-07-2019",null,null,"","971-4-3808778","971-4-3808775","2","702001","الوساطه في  بيع العقارات و شرائها","Real Estate buying & selling Brokerage"
"7314054","7314053","12038","-10","دائرة التنمية الاقتصادية","DUBAI ECONOMIC DEPARTMENT","613391","07-07-2008","06-07-2019",null,null,"","971-4-3808778","971-4-3808775","5","702003","الوساطة في تأجير العقارات","Leasing Property Brokerage Agents"
